franco,arabic,english,source,annotator,verified,collected_at
"يا جماعة النشيد فيه مصائب انتبهوا منها وهي كالتالي:
1-مناداة النبي صلى الله عليه وسلم باسمه المجرد بدون تعظيم أو توقير فيه سوء أدب مع النبي صلى الله عليه وسلم وقد حرمه الله سبحانه إذ قال ﴿لَّا تَجۡعَلُوا۟ دُعَاۤءَ ٱلرَّسُولِ بَیۡنَكُمۡ كَدُعَاۤءِ بَعۡضِكُم بَعۡضࣰاۚ قَدۡ یَعۡلَمُ ٱللَّهُ ٱلَّذِینَ یَتَسَلَّلُونَ مِنكُمۡ لِوَاذࣰاۚ فَلۡیَحۡذَرِ ٱلَّذِینَ یُخَالِفُونَ عَنۡ أَمۡرِهِۦۤ أَن تُصِیبَهُمۡ فِتۡنَةٌ أَوۡ یُصِیبَهُمۡ عَذَابٌ أَلِیمٌ﴾ [النور ٦٣]
2-والمصيبة الأكبر من دي انها بتقول ارحم محبينك !! وبتقول سدد لنا الدين!! الله أكبر ،من الذي يرحم ؟ ومن الذي يسدد الدين؟ هل الله أم النبي صلى الله عليه وسلم ؟! النبي صلى الله عليه وسلم يقول:(الدعاء هو العبادة)
وقد دل القرآن والسنة والإجماع على تحريم دعاء غير الله، والتصريح بأن ذلك من الشرك الذي لا يغفره الله، قال تعالى: وَمَنْ أَضَلُّ مِمَّن يَدْعُو مِن دُونِ اللَّهِ مَن لَّا يَسْتَجِيبُ لَهُ إِلَى يَومِ الْقِيَامَةِ وَهُمْ عَن دُعَائِهِمْ غَافِلُونَ {الأحقاف:5}، وقال تعالى: وَلاَ تَدْعُ مِن دُونِ اللّهِ مَا لاَ يَنفَعُكَ وَلاَ يَضُرُّكَ فَإِن فَعَلْتَ فَإِنَّكَ إِذًا مِّنَ الظَّالِمِينَ {يونس:106}.
ومن هذا تعلم أن دعاء النبي صلى الله عليه وسلم من دون الله كفر والعياذ بالله 
والله أعلم 
3-ما احتوته الانشودة من المخالفات مثل المعازف وقد قال رسول الله صلى الله عليه وسلم : "" ليكونن من أمتي أقوام يستحلون الحر والحرير والخمر والمعازف .. "" الحديث ، ( رواه البخاري تعليقا برقم 5590 ، ووصله الطبراني والبيهقي ، وراجع السلسلة الصحيحة للألباني 91 ) 
والله أعلم والحمد لله رب العلمين",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:32.702386
"بسم الله الرحمن الرحيم
لَّا تَجْعَلُوا دُعَاءَ الرَّسُولِ بَيْنَكُمْ كَدُعَاءِ بَعْضِكُم بَعْضًا ۚ قَدْ يَعْلَمُ اللَّهُ الَّذِينَ يَتَسَلَّلُونَ مِنكُمْ لِوَاذًا ۚ فَلْيَحْذَرِ الَّذِينَ يُخَالِفُونَ عَنْ أَمْرِهِ أَن تُصِيبَهُمْ فِتْنَةٌ أَوْ يُصِيبَهُمْ عَذَابٌ أَلِيمٌ (63)
.قال الضحاك ، عن ابن عباس : كانوا يقولون : يا محمد ، يا أبا القاسم ، فنهاهم الله عز وجل ، عن ذلك ، إعظاما لنبيه ، صلوات الله وسلامه عليه قال : فقالوا : يا رسول الله ، يا نبي الله . وهكذا قال مجاهد ، وسعيد بن جبير .
وقال قتادة : أمر الله أن يهاب نبيه صلى الله عليه وسلم ، وأن يبجل وأن يعظم وأن يسود .
وقال مقاتل [ بن حيان ] في قوله : ( لا تجعلوا دعاء الرسول بينكم كدعاء بعضكم بعضا ) يقول : لا تسموه إذا دعوتموه : يا محمد ، ولا تقولوا : يا بن عبد الله ، ولكن شرفوه فقولوا : يا نبي الله ، يا رسول الله .",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:32.702386
"ياامة محمد اين احترام النبي صلي الله عليه وسلم كيف نقول ايه العمل يااحمد الله سبحانه وتعالي في القرآن لم ينادي محمد بي اسمه    فااين التأدب مع رسول الله صلى الله عليه وسلم   
بسم الله الرحمن الرحيم ﴿ لَّا تَجْعَلُوا دُعَاءَ الرَّسُولِ بَيْنَكُمْ كَدُعَاءِ بَعْضِكُم بَعْضًا ۚ قَدْ يَعْلَمُ اللَّهُ الَّذِينَ يَتَسَلَّلُونَ مِنكُمْ لِوَاذًا ۚ فَلْيَحْذَرِ الَّذِينَ يُخَالِفُونَ عَنْ أَمْرِهِ أَن تُصِيبَهُمْ فِتْنَةٌ أَوْ يُصِيبَهُمْ عَذَابٌ أَلِيمٌ﴾
[ سورة النور: 63]

(التفسير)

لا تقولوا -أيها المؤمنون- عند ندائكم رسول الله: يا محمد، ولا يا محمد بن عبد الله، كما يقول ذلك بعضكم لبعض، ولكن شرِّفوه، وقولوا: يا نبي الله، يا رسول الله. قد يعلم الله المنافقين الذين يخرجون من مجلس النبي صلى الله عليه وسلم خفية بغير إذنه، يلوذ بعضهم ببعض، فليَحْذَر الذين يخالفون أمر رسول الله أن تنزل بهم محنة وشر، أو يصيبهم عذاب مؤلم موجع في الآخرة.",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:32.702386
قله ادب فى التحدث مع مقام النبى صل الله عليه وسلم .......( يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَرْفَعُوا أَصْوَاتَكُمْ فَوْقَ صَوْتِ النَّبِيِّ وَلَا تَجْهَرُوا لَهُ بِالْقَوْلِ كَجَهْرِ بَعْضِكُمْ لِبَعْضٍ أَن تَحْبَطَ أَعْمَالُكُمْ وَأَنتُمْ لَا تَشْعُرُونَ (2)- الحجرات.........اتقوا الله ولا تخالفوا اوامره بل احترموا انفسكم حتى لا تفقدوا احترامكم كم تفقدوا اعمالكم مع الله,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:32.702386
F2f fQ,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:33.676543
"اللهم صل وسلم وبارك على سيدنا محمد
https://youtu.be/mo6pOxLDcX4",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:38.007090
"عليه أفضل الصلاة والسلام
https://youtu.be/mo6pOxLDcX4",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:38.007090
سبحان الله ،،،آيه ،،اعوذ بالله من الشيطان الرجيم ،،ان الله وملائكته يصلون على النبي يا ايها الذين امنوا صلوا عليه وسلموا تسليما ،،،عدد احرف هذه الايه الشريفه 63 حرف وهي بعدد عمر النبي محمد صلى الله عليه وسلم,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:39.783273
اسمي تعملي لي بس ممكن الرساله دي النهارده الساعه 2:00,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:40.558792
مشاء الله انا نفسى أغنى معاكى أنا أيه عندى 13سنه صوتى حلو زيك يا ميرا أنا بحبك اوى,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:45.035508
https://youtu.be/7H8rOdftF6U,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:46.677044
8يؤسيش,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:47.480135
ض. 12 11 غص ش,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:48.290306
https://youtu.be/4dXtduE2HKE,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:49.990383
لا اله الا الله 3,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:50.798266
Maxe lah kata3jabni had amdah,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:51.567592
ماشاءالله تبارك الله داءما منورة اللهم صل وسلم وبارك على سيدنا محمد وعلى اله وصحبه اجمعين ومن تبعهم باحسان الى يوم الدين 🤲 🕋 👑 SM82 💔🇲🇦,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:52.296209
بحبك كتير يا أميرة   عالفكره انا بطلع أغنى فى الإذاعة وعندي 12 سنه,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:52.298209
حد بيسمعها في 2021,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:53.008669
https://youtu.be/u1q7MHmavyQ,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:55.402545
https://youtu.be/scd1qYe8Ywo,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:07:59.203603
بسم الله الرحمن الرحيم انا عيالي عيانين من 15 سنه ارجو منكم الدعاء لهم بالشفاء العاجل ان شاء الله 😭😭😭😭😭💔💔💔💔💔,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:02.933551
"تاؤ5,,",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:10.510955
https://youtu.be/7U_qMOt-Syo,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:10.510955
https://youtube.com/channel/UCx0n6TmeB7a7ywW9n5YQMpg,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:15.078067
https://youtu.be/_3SVJ-SixAs,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:17.378610
99جحك.   وةمكمممكح9980جججطططط,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:18.824885
اعلم ان 99% سيتاجهلون تعليقى لكن انا منشد إسلامي  فهل من مشجع لأهل القرآن وجزاكم الله خيرا ❤❤❤❤❤🌻🌻🌻❤❤,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:21.811216
https://youtu.be/dNqkE5Z99eA,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:24.056205
ططل6,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:24.056205
"السلام عليكم يا أهل الخير احسانكم انا اختكم فلسطينيه أرمله معي ٤ من الأطفال طالبه العون من الله ثم أهل الخير احسانكم الي عنده غيره على أعراض المسلمين والي حابب يساعدني لوجه الله له الأجر والثواب من الله واسال الله العظيم أن يحسن عملكم في ميزان حسناتكم وان شاء الله تكون صدقه جاريه لوجه الله تعالى وجزاكم الله خير الجزاء
أسكن أناوأبنائي في غرفة صغيرة لا تصلح للسكن ولا يوجدبها قصارة وبلاط وبداخلها حمام ومطبخ بلا أدنى مقومات الحياة
وداخل علينا رمضان ولانملك أي شيء لاستقباله
فأرجومن أهل الخير الوقوف معي من أجل أطفالي
للتواصل +970567050562
وشكرا",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:25.664872
بسم الله ماشاء الله تبارك الرحمن ربنا يبارك فيكي يا بنتي ويحفظك من كل شر وحق من احل القسم صوتك رووووووووووعه  استمري ربنا يوفقك يا رب 🌹🌹🌹💜💜💜🥀🥀💜💜💜🌷🌷🌷 30  / 3  /  2021,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:27.080793
عليه افضل الصلاة والسلام بأبي انت وأمي يا رسول الله صل الله عليه وسلم وبارك عليه 30 /  3 / 2021,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:27.080793
https://youtube.com/channel/UC3tLFwgTTpf9g08Iyges2-A,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:27.081796
"اريد التواصل معكم
01069281022",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:33.116453
https://youtu.be/moaPIY39CVs,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:33.851386
https://youtu.be/zIw-XD620Uo نفس الإنشاد بصوتى💖 وبدون تجاوزات,,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:37.653545
"دقيقة من وقتك :
سبحان الله وبحمده سبحان الله العظيم (3)
الحمد لله(3)
الله أكبر(3)
استغفر الله العظيم وأتوب إليه (3)
لا إله إلا الله(3)
اللهم صلي وسلم على نبينا محمد وعلى آله وصحبه أجمعين  (3)",,,youtube_XvMD0jNxeCc,,false,2026-04-03T19:08:38.994825
Always he in everything 💋✨ 5/2/2026 / 00:31,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
"إحـــم إحـــم🎀💅
2026 نـَـتـَـصــِل بــِكــُم 🐅✨",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
"9.4 مليون مشاهدة انا ال9مليون💔رجعوني بعد سنين اذا بكون اجا لعندي و كملنا حياتنا سوا انا وحب الطفولة❤️‍🔥😭
دعولي💔💔",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
حبينا بعض يوم 9/5 لما نتزوج بجي هنا,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
Lara 2026 🧡,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
حدا هنا 2026❤😅,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
1\1انا بسمعها\2026,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
Where is 2025,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
حدا هون في 2025,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
"2:
تحفه ❤❤❤😊",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
https://youtu.be/Pz7A4f_pDcI?si=5ayT0pIoYOrFNxiO,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
Still love this song ❤❤❤ 2025 ..,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
ادعولي انخطب من حُب حياتي صارلنا 4 سنوات سوى وان شاءالله 2026/1/26 تكون سنتنا الخامسه الله يعينه على الظروف الي دا يمر بيها ادعولنا كُلشي يتسهل❤,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:43.870991
رانا بشهر 10 سنة 2025 الاغنية ذكرتني بالطفولة الٱن بالثلاثينات عمري وتيتمت ومريضة كونسار. إذا جاني لايك أعرف أنها دعوة من القلب ❤,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
"عباس هداها الي وكلي احبج واعشقج ودا يحاول بكلشي حتى ننجمع بالحلال يارب اجعله من نصيبي اجمعنه بالحلال احبك 2025/10/1 يوم الاربعاء 
6:53😞💙💙🫂",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
سبتمبر 2025,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
"الي يسمعها بِ2026 الله يكون فِ عونك انا مَ بعرف شو السبب وليه تسمعها بس يَ رب تهون عليك وعلي وعلينا كُلنا وقرب مني شويهه شويهه قلبي وقلبك سواا يتلاقوو0:50😔🤏🏻💔 
8/9/2025 رجعوني💔👍🏻",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
منو جاي من 2050,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
‏‪0:50‬‏ قَرب مَني شوية شَويةة😔❤️‍🔥!,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
"0:50 
احلا جزء",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
2025 للحين اسمعها,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
0:51 قررررررب مني بالله قرب🙈💓💓💓,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
‏‪1:34‬‏ ضمنيي بايديكك😞😞A,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
‏‪1:47‬‏  الله يا سلااااام ❤❤,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
انا ال 7مليون views دول يا فنان,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
‏‪0:51‬‏ قرب مَني شوية شوية♥،,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:44.660315
2:49 شوي شوي🦋🦋💋.,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
0:52 احلى مقطع بحبو كثير ❤️❤️,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
0:54 هاي الموسيقى موجودة بباب الحارة!,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
"ولا اروق 
مين عم يسمعها ب 2025 الشهر 7😂❤",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
مين بسمعها بي 2025/6/21❤,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
‏‪2:45‬‏ احلى مقطععع😔🤏🏻,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
‏‪0:50‬‏ الاغنيه اللي هرقص عليها انا والكوتي بتاعي يوم فرحنا,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
"‏‪1:53
 في عنيك احلى كلاااااام
قرب مني شوية....شوية 
قلبي وقلبك سوا يتلاقو 
الدنيا انت مليتها عليا
دا الحب يلي محدش داقو
قرب مني شوية..شوية
قد ما تقدر قرب تاني 
الدنيا انت مليتها عليا
وكأنك مخلوق على شانيي🥹🥹🥹🥹🫶🏻",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
2025.6.10  سمعتها,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
‏‪2:47‬‏ احلى بارت بلاغنيه كلها🥹💕,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
❤excelente cancion felicidades . Chetumal quintana roo,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
في احد يسمعها في 2025 غيري؟😔💞,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
"0:50 قرب مِني شوية شوية
قَلبي وقلَبك سوا يتلاقوا😔",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
‏‪0:50‬‏ قرب مني شويه شويه❤،  هاي احلى فقره بل اغنيه🥹💕,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
منو يسمعها ب 2025 بشهر ٥/٢٥😂😂😂😂😭😭😭,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:45.457651
"0:51
قرب مني شويهَ شويهَ
قلبي و قلبك سَووا
يتلاقووا
الدُنيا أنتَ مَلتها عليا 
ده الحُب إللي مَحدش
شافووا ❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹 ):",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:46.296251
"0:51
قرب مني شويهَ شويهَ
قلبي و قلبَك سوا يتلاقووا",,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:46.296251
0:51 كُلنا جايين علمود هالبَارت,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:46.296251
ححَبيبييي😞😞 ‏‪2:46‬‏,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:46.296251
مين بيسمعها بي 2025 فشهر 5😂,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:46.296251
2025/5/7💔مجرد ذكرى جميلة كانت يوماً,,,youtube__5GOjjcOSaM,,false,2026-04-03T19:08:46.296251
